9.517150109931701157e-03,0.000000000000000000e+00,3.049645390070922502e-01,0.000000000000000000e+00,7.348726114649681840e-01,7.422413094562839708e-01,8.610301263362488688e-01,4.212551202842464981e-01,2.000000000000000111e-01,5.501113585746102430e-01,9.710982658959537162e-01,4.594458438287154500e-01,1.390000000000000036e+01
7.622058804358428086e-03,0.000000000000000000e+00,3.049645390070922502e-01,0.000000000000000000e+00,7.348726114649681840e-01,7.595818815331010221e-01,9.057337220602525996e-01,4.384094869531762750e-01,2.000000000000000111e-01,5.501113585746102430e-01,9.710982658959537162e-01,4.166246851385390637e-01,1.660000000000000142e+01
1.081212354965896578e-02,0.000000000000000000e+00,3.049645390070922502e-01,0.000000000000000000e+00,7.348726114649681840e-01,7.785430678227048817e-01,8.911564625850340038e-01,4.211645959218774937e-01,2.000000000000000111e-01,5.501113585746102430e-01,9.710982658959537162e-01,4.788413098236776744e-01,1.480000000000000071e+01
8.758012247798780542e-03,0.000000000000000000e+00,3.049645390070922502e-01,0.000000000000000000e+00,7.348726114649681840e-01,8.148448261891257927e-01,9.455782312925170574e-01,4.212626639811105633e-01,2.000000000000000111e-01,5.501113585746102430e-01,9.710982658959537162e-01,3.659949622166247529e-01,1.839999999999999858e+01
1.133672096497154863e-02,0.000000000000000000e+00,3.049645390070922502e-01,0.000000000000000000e+00,7.348726114649681840e-01,8.293493233935661513e-01,8.765792031098152970e-01,4.049909098452787459e-01,2.000000000000000111e-01,5.501113585746102430e-01,9.710982658959537162e-01,3.453400503778338293e-01,2.100000000000000000e+01
1.277925147545832738e-02,0.000000000000000000e+00,3.049645390070922502e-01,0.000000000000000000e+00,7.348726114649681840e-01,7.514788104691679793e-01,9.426627793974732272e-01,4.045382880334336129e-01,2.000000000000000111e-01,5.501113585746102430e-01,9.710982658959537162e-01,6.128463476070530325e-01,1.269999999999999929e+01
1.529558839196732030e-02,0.000000000000000000e+00,3.049645390070922502e-01,0.000000000000000000e+00,7.348726114649681840e-01,7.805688355886880592e-01,1.000000000000000000e+00,4.001629438522641968e-01,2.000000000000000111e-01,5.501113585746102430e-01,9.710982658959537162e-01,3.720403022670025206e-01,1.450000000000000000e+01
1.566948205108149514e-02,0.000000000000000000e+00,3.049645390070922502e-01,0.000000000000000000e+00,7.348726114649681840e-01,7.706830888906895938e-01,8.250728862973760735e-01,3.862071046537066121e-01,2.000000000000000111e-01,5.501113585746102430e-01,9.710982658959537162e-01,7.415617128463477536e-01,1.319999999999999929e+01
1.301424144876993892e-02,0.000000000000000000e+00,3.049645390070922502e-01,0.000000000000000000e+00,7.348726114649681840e-01,7.505064419414959609e-01,9.514091350826044957e-01,3.709084874133418142e-01,2.000000000000000111e-01,5.501113585746102430e-01,9.710982658959537162e-01,5.057934508816122054e-01,1.309999999999999964e+01
1.819615807688970688e-02,0.000000000000000000e+00,3.049645390070922502e-01,0.000000000000000000e+00,7.348726114649681840e-01,7.825135726440320960e-01,9.698736637512148651e-01,3.688415144725824546e-01,2.000000000000000111e-01,5.501113585746102430e-01,9.710982658959537162e-01,5.559193954659950032e-01,1.350000000000000000e+01
7.921780592412982179e-04,0.000000000000000000e+00,2.276595744680851019e-01,0.000000000000000000e+00,7.038216560509553688e-01,7.693055668098209843e-01,6.909620991253644373e-01,3.387044455005620569e-01,2.399999999999999911e-01,5.189309576837416449e-01,9.190751445086704496e-01,2.874055415617128850e-01,1.889999999999999858e+01
1.166071718355470238e-03,0.000000000000000000e+00,2.276595744680851019e-01,0.000000000000000000e+00,7.038216560509553688e-01,7.618507414310025094e-01,6.248785228377063961e-01,3.400321361486410288e-01,2.399999999999999911e-01,5.189309576837416449e-01,9.190751445086704496e-01,3.309823677581864576e-01,2.000000000000000000e+01
9.716515108810135169e-04,0.000000000000000000e+00,2.276595744680851019e-01,0.000000000000000000e+00,7.038216560509553688e-01,7.625800178267563290e-01,4.314868804664722668e-01,3.819977218035470745e-01,2.399999999999999911e-01,5.189309576837416449e-01,9.190751445086704496e-01,2.644836272040302361e-01,2.100000000000000000e+01
2.038265493042902988e-03,0.000000000000000000e+00,2.276595744680851019e-01,0.000000000000000000e+00,7.038216560509553688e-01,7.719795802609190627e-01,3.216715257531583827e-01,3.754422492286570434e-01,2.399999999999999911e-01,5.189309576837416449e-01,9.190751445086704496e-01,2.987405541561713451e-01,2.469999999999999929e+01
3.815356094657692057e-04,7.500000000000000000e-01,1.209219858156028449e-01,0.000000000000000000e+00,6.472929936305732435e-01,8.229478972530588354e-01,2.400388726919338855e-01,4.926562111028129909e-01,1.600000000000000033e-01,4.888641425389754769e-01,8.930635838150288164e-01,1.523929471032745842e-01,3.080000000000000071e+01
4.485150566650618277e-04,7.500000000000000000e-01,1.209219858156028449e-01,0.000000000000000000e+00,6.472929936305732435e-01,8.577100721173326336e-01,1.817298347910592526e-01,4.926562111028129909e-01,1.600000000000000033e-01,4.888641425389754769e-01,8.930635838150288164e-01,9.345088161209068323e-02,3.489999999999999858e+01
1.503216586808285267e-03,0.000000000000000000e+00,2.613475177304964703e-01,0.000000000000000000e+00,6.632165605095541316e-01,8.371282716149420766e-01,5.636540330417880856e-02,5.167809536741575505e-01,1.600000000000000033e-01,4.677060133630289718e-01,8.815028901734103250e-01,1.654911838790932288e-01,2.660000000000000142e+01
1.661225148489837945e-03,0.000000000000000000e+00,2.613475177304964703e-01,0.000000000000000000e+00,6.632165605095541316e-01,7.884288145207034582e-01,9.232264334305149978e-02,5.167809536741575505e-01,1.600000000000000033e-01,4.677060133630289718e-01,8.815028901734103250e-01,1.899244332493702780e-01,2.530000000000000071e+01
1.861938726842080711e-03,0.000000000000000000e+00,2.613475177304964703e-01,0.000000000000000000e+00,6.632165605095541316e-01,7.918321043675553561e-01,9.135082604470359802e-02,5.167809536741575505e-01,1.600000000000000033e-01,4.677060133630289718e-01,8.815028901734103250e-01,2.309823677581864243e-01,2.469999999999999929e+01
1.449835315969922765e-03,0.000000000000000000e+00,2.613475177304964703e-01,0.000000000000000000e+00,6.632165605095541316e-01,7.803257434567700823e-01,4.169096209912536155e-01,5.167809536741575505e-01,1.600000000000000033e-01,4.677060133630289718e-01,8.815028901734103250e-01,2.841309823677582447e-01,2.119999999999999929e+01
1.997470963960112141e-03,0.000000000000000000e+00,2.613475177304964703e-01,0.000000000000000000e+00,6.632165605095541316e-01,7.489668584393486261e-01,3.566569484936831236e-01,4.699723146325087697e-01,1.600000000000000033e-01,4.677060133630289718e-01,8.815028901734103250e-01,3.007556675062972862e-01,1.930000000000000071e+01
2.187845433013135225e-03,0.000000000000000000e+00,2.613475177304964703e-01,0.000000000000000000e+00,6.632165605095541316e-01,7.573940523458391194e-01,3.517978620019435732e-01,4.699723146325087697e-01,1.600000000000000033e-01,4.677060133630289718e-01,8.815028901734103250e-01,4.000000000000000777e-01,2.000000000000000000e+01
2.647598651959957514e-03,0.000000000000000000e+00,2.613475177304964703e-01,0.000000000000000000e+00,6.632165605095541316e-01,7.771655457418362722e-01,8.590864917395529821e-01,5.144046891619706852e-01,1.600000000000000033e-01,4.677060133630289718e-01,8.815028901734103250e-01,5.171284634760706655e-01,1.660000000000000142e+01
2.924057444091265803e-03,0.000000000000000000e+00,2.613475177304964703e-01,0.000000000000000000e+00,6.632165605095541316e-01,7.260351673284175522e-01,9.543245869776482149e-01,5.280286056985086240e-01,1.600000000000000033e-01,4.677060133630289718e-01,8.815028901734103250e-01,8.196473551637279975e-01,1.440000000000000036e+01
2.540836110283232942e-03,0.000000000000000000e+00,2.613475177304964703e-01,0.000000000000000000e+00,6.632165605095541316e-01,7.424844015882019477e-01,6.307094266277939454e-01,5.444512337716220785e-01,1.600000000000000033e-01,4.677060133630289718e-01,8.815028901734103250e-01,4.516372795969773590e-01,1.939999999999999858e+01
1.068187324881336199e-03,2.099999999999999922e-01,2.163120567375886316e-01,0.000000000000000000e+00,6.560509554140128152e-01,7.717364881290009748e-01,4.723032069970845570e-01,5.992939099735216102e-01,2.000000000000000111e-01,4.788418708240534394e-01,8.497109826589595016e-01,3.823677581863980102e-01,1.969999999999999929e+01
5.584242837806795839e-04,2.099999999999999922e-01,2.163120567375886316e-01,0.000000000000000000e+00,6.560509554140128152e-01,7.840531561461794308e-01,6.404275996112730462e-01,5.992939099735216102e-01,2.000000000000000111e-01,4.788418708240534394e-01,8.497109826589595016e-01,2.811083123425692776e-01,2.050000000000000000e+01
6.733906839230895504e-04,2.099999999999999922e-01,2.163120567375886316e-01,0.000000000000000000e+00,6.560509554140128152e-01,8.161413175593549285e-01,2.332361516034985316e-01,5.992939099735216102e-01,2.000000000000000111e-01,4.788418708240534394e-01,8.497109826589595016e-01,1.765743073047859046e-01,2.500000000000000000e+01
6.307980488752172555e-04,2.099999999999999922e-01,2.163120567375886316e-01,0.000000000000000000e+00,6.560509554140128152e-01,7.745725630013776675e-01,2.361516034985422230e-01,5.992939099735216102e-01,2.000000000000000111e-01,4.788418708240534394e-01,8.497109826589595016e-01,2.559193954659950143e-01,2.339999999999999858e+01
2.238641926526692861e-04,7.500000000000000000e-01,1.581560283687943325e-01,0.000000000000000000e+00,6.329617834394903886e-01,7.656591848310509985e-01,4.907677356656948153e-01,6.373895791371519959e-01,1.600000000000000033e-01,7.305122494432071401e-01,9.739884393063584778e-01,4.163727959697733905e-01,1.889999999999999858e+01
2.183574931346066324e-04,9.000000000000000222e-01,5.957446808510638570e-02,0.000000000000000000e+00,6.273885350318471055e-01,8.759419820111822297e-01,2.410106899902817734e-01,7.412587412587412494e-01,2.399999999999999911e-01,4.599109131403117945e-01,8.815028901734103250e-01,1.647355163727959593e-01,3.539999999999999858e+01
3.019694205109047652e-04,8.499999999999999778e-01,4.255319148936170109e-02,0.000000000000000000e+00,6.329617834394903886e-01,8.057693865975203984e-01,3.751214771622934929e-01,7.782982928613996210e-01,1.199999999999999956e-01,5.567928730512249347e-01,8.641618497109825325e-01,1.889168765743073353e-01,2.469999999999999929e+01
2.319556694955368333e-04,1.000000000000000000e+00,6.312056737588653266e-02,0.000000000000000000e+00,6.337579617834395718e-01,8.408556843043513140e-01,4.217687074829931659e-01,7.132112763180724624e-01,2.399999999999999911e-01,4.933184855233853083e-01,8.005780346820808857e-01,1.430730478589420651e-01,3.160000000000000142e+01
1.806759350038636544e-03,2.500000000000000000e-01,1.982269503546099376e-01,0.000000000000000000e+00,6.671974522292993814e-01,7.864840774653594213e-01,3.119533527696792818e-01,6.747384223112378177e-01,3.599999999999999867e-01,5.244988864142539065e-01,9.335260115606934805e-01,2.163727959697733239e-01,2.330000000000000071e+01
1.231702586080951449e-03,2.500000000000000000e-01,1.982269503546099376e-01,0.000000000000000000e+00,6.671974522292993814e-01,7.688193825459849196e-01,4.868804664723032083e-01,6.081426663950936229e-01,3.599999999999999867e-01,5.244988864142539065e-01,9.335260115606934805e-01,2.758186397984886962e-01,1.960000000000000142e+01
1.749107577533205249e-03,2.500000000000000000e-01,1.982269503546099376e-01,0.000000000000000000e+00,6.671974522292993814e-01,7.537476703670691336e-01,6.715257531584062356e-01,6.302758729943196414e-01,3.599999999999999867e-01,5.244988864142539065e-01,9.335260115606934805e-01,3.748110831234257589e-01,1.869999999999999929e+01
2.000730031021822741e-03,2.500000000000000000e-01,1.982269503546099376e-01,0.000000000000000000e+00,6.671974522292993814e-01,7.719795802609190627e-01,9.358600583090379565e-01,5.995805704543568648e-01,3.599999999999999867e-01,5.244988864142539065e-01,9.335260115606934805e-01,4.073047858942065447e-01,1.600000000000000000e+01
1.310257340430457697e-03,2.500000000000000000e-01,1.982269503546099376e-01,0.000000000000000000e+00,6.671974522292993814e-01,8.116846284741917605e-01,6.870748299319727748e-01,6.302834166911837066e-01,3.599999999999999867e-01,5.244988864142539065e-01,9.335260115606934805e-01,2.130982367758186835e-01,2.219999999999999929e+01
1.492652714263430430e-03,2.500000000000000000e-01,1.982269503546099376e-01,0.000000000000000000e+00,6.671974522292993814e-01,8.364800259298275087e-01,4.499514091350825251e-01,6.872685028024834164e-01,3.599999999999999867e-01,5.244988864142539065e-01,9.335260115606934805e-01,2.828715365239294899e-01,2.500000000000000000e+01
2.902817317378738877e-04,1.749999999999999889e-01,6.524822695035460696e-02,0.000000000000000000e+00,6.378184713375796289e-01,8.641925289684789790e-01,6.064139941690961377e-01,7.809612178544216299e-01,1.600000000000000033e-01,4.487750556792873269e-01,9.017341040462427681e-01,2.463476070528967943e-01,3.300000000000000000e+01
4.738009217990229332e-04,8.000000000000000444e-01,1.358156028368794344e-01,0.000000000000000000e+00,6.234076433121019667e-01,7.982335305080625609e-01,2.011661807580174821e-01,5.839651179457004959e-01,2.000000000000000111e-01,5.835189309576837013e-01,8.294797687861271696e-01,1.612090680100755902e-01,2.350000000000000000e+01
5.631443119390190091e-04,8.000000000000000444e-01,1.358156028368794344e-01,0.000000000000000000e+00,6.234076433121019667e-01,7.574750830564783710e-01,3.304178814382895957e-01,5.839651179457004959e-01,2.000000000000000111e-01,5.835189309576837013e-01,8.294797687861271696e-01,3.015113350125945280e-01,1.939999999999999858e+01
7.216024001118422114e-04,1.250000000000000000e-01,2.315602836879432636e-01,0.000000000000000000e+00,6.321656050955414274e-01,7.648488777246577053e-01,2.361516034985422230e-01,5.754030220049637379e-01,2.000000000000000111e-01,5.924276169265033642e-01,9.104046242774566089e-01,2.476070528967254658e-01,2.200000000000000000e+01
1.594245701290545377e-03,1.250000000000000000e-01,2.315602836879432636e-01,0.000000000000000000e+00,6.321656050955414274e-01,7.418361559030873797e-01,3.858114674441204262e-01,5.754030220049637379e-01,2.000000000000000111e-01,5.924276169265033642e-01,9.104046242774566089e-01,3.732997481108312754e-01,1.739999999999999858e+01
1.511308063651152760e-03,1.250000000000000000e-01,2.315602836879432636e-01,0.000000000000000000e+00,6.321656050955414274e-01,7.654160926991330216e-01,3.488824101068998540e-01,5.754030220049637379e-01,2.000000000000000111e-01,5.924276169265033642e-01,9.104046242774566089e-01,2.649874055415617491e-01,2.089999999999999858e+01
1.062905388608908781e-03,0.000000000000000000e+00,3.996453900709220353e-01,0.000000000000000000e+00,6.353503184713376051e-01,8.085244307592578394e-01,9.232264334305149978e-02,4.840714840714840927e-01,2.000000000000000111e-01,5.478841870824053828e-01,9.190751445086704496e-01,2.128463476070528992e-01,2.419999999999999929e+01
1.855195829473024575e-03,0.000000000000000000e+00,3.996453900709220353e-01,0.000000000000000000e+00,6.353503184713376051e-01,7.715744267077222496e-01,1.982507288629737352e-01,4.840714840714840927e-01,2.000000000000000111e-01,5.478841870824053828e-01,9.190751445086704496e-01,2.924433249370277932e-01,2.169999999999999929e+01
1.100890377121259336e-03,0.000000000000000000e+00,3.996453900709220353e-01,0.000000000000000000e+00,6.353503184713376051e-01,7.800016206142129649e-01,1.039844509232264180e-01,4.840714840714840927e-01,2.000000000000000111e-01,5.478841870824053828e-01,9.190751445086704496e-01,1.826196473551637556e-01,2.280000000000000071e+01
2.266849713853911780e-03,0.000000000000000000e+00,3.996453900709220353e-01,0.000000000000000000e+00,6.353503184713376051e-01,7.945871485292926861e-01,8.843537414965985111e-02,4.840714840714840927e-01,2.000000000000000111e-01,5.478841870824053828e-01,9.190751445086704496e-01,2.335012594458438506e-01,2.339999999999999858e+01
9.583904793885360740e-04,0.000000000000000000e+00,4.712765957446808929e-01,0.000000000000000000e+00,6.544585987261146709e-01,7.968560084271939514e-01,8.649173955296404759e-02,4.059338719532894491e-01,2.399999999999999911e-01,6.514476614699331591e-01,9.046242774566473077e-01,2.143576826196473828e-01,2.410000000000000142e+01
1.139999181861785877e-03,0.000000000000000000e+00,4.712765957446808929e-01,0.000000000000000000e+00,6.544585987261146709e-01,7.979094076655052215e-01,4.655004859086491198e-01,4.248760947790073961e-01,2.399999999999999911e-01,6.514476614699331591e-01,9.046242774566473077e-01,2.687657430730479025e-01,2.139999999999999858e+01
1.212035802087870710e-03,0.000000000000000000e+00,4.712765957446808929e-01,0.000000000000000000e+00,6.544585987261146709e-01,7.973421926910299051e-01,7.521865889212827616e-01,3.908992841031675991e-01,2.399999999999999911e-01,6.514476614699331591e-01,9.046242774566473077e-01,3.450881612090681005e-01,2.000000000000000000e+01
1.049531975493613652e-03,0.000000000000000000e+00,4.712765957446808929e-01,0.000000000000000000e+00,6.544585987261146709e-01,7.860789239121628302e-01,4.732750242954323894e-01,3.937885200021121745e-01,2.399999999999999911e-01,6.514476614699331591e-01,9.046242774566473077e-01,3.022670025188917142e-01,2.080000000000000071e+01
7.055318280489245855e-04,0.000000000000000000e+00,4.712765957446808929e-01,0.000000000000000000e+00,6.544585987261146709e-01,7.935337492909813051e-01,5.500485908649174194e-01,4.634621042388032408e-01,2.399999999999999911e-01,6.514476614699331591e-01,9.046242774566473077e-01,3.544080604534005641e-01,2.119999999999999929e+01
1.013569856191980133e-03,0.000000000000000000e+00,4.712765957446808929e-01,0.000000000000000000e+00,6.544585987261146709e-01,7.645247548821002548e-01,3.838678328474246504e-01,4.248760947790073961e-01,2.399999999999999911e-01,6.514476614699331591e-01,9.046242774566473077e-01,2.727959697732997846e-01,2.030000000000000071e+01
5.332508002695360554e-04,2.500000000000000000e-01,1.886524822695035686e-01,0.000000000000000000e+00,6.457006369426750991e-01,8.336439510574508160e-01,3.537414965986394044e-01,4.926260363153566746e-01,2.000000000000000111e-01,5.211581291759465051e-01,9.132947976878612595e-01,1.768261964735516334e-01,2.800000000000000000e+01
5.724719866328801740e-04,2.500000000000000000e-01,1.886524822695035686e-01,0.000000000000000000e+00,6.457006369426750991e-01,8.248926343084028723e-01,7.123420796890185258e-01,4.926260363153566746e-01,2.000000000000000111e-01,5.211581291759465051e-01,9.132947976878612595e-01,2.254408060453400586e-01,2.389999999999999858e+01
4.822295435103433198e-04,2.500000000000000000e-01,1.886524822695035686e-01,0.000000000000000000e+00,6.457006369426750991e-01,7.992058990357345793e-01,3.411078717201166399e-01,4.926260363153566746e-01,2.000000000000000111e-01,5.211581291759465051e-01,9.132947976878612595e-01,2.128463476070528992e-01,2.480000000000000071e+01
4.700923282460419718e-04,2.500000000000000000e-01,1.886524822695035686e-01,0.000000000000000000e+00,6.457006369426750991e-01,7.882667530994247329e-01,4.820213799805636579e-01,4.926260363153566746e-01,2.000000000000000111e-01,5.211581291759465051e-01,9.132947976878612595e-01,2.327455919395466366e-01,2.289999999999999858e+01
6.395638154549904272e-04,0.000000000000000000e+00,1.755319148936170248e-01,0.000000000000000000e+00,6.640127388535032038e-01,8.062555708613564631e-01,4.946550048590864779e-01,4.457570476987952612e-01,1.600000000000000033e-01,4.832962138084632708e-01,8.988439306358381176e-01,2.858942065491184015e-01,2.389999999999999858e+01
7.155337924796915374e-04,0.000000000000000000e+00,1.755319148936170248e-01,0.000000000000000000e+00,6.640127388535032038e-01,8.257839721254355281e-01,5.733722060252671726e-01,4.199802355142161492e-01,1.600000000000000033e-01,4.832962138084632708e-01,8.988439306358381176e-01,2.080604534005038031e-01,2.660000000000000142e+01
6.540610447984615420e-04,0.000000000000000000e+00,1.755319148936170248e-01,0.000000000000000000e+00,6.640127388535032038e-01,7.759500850822462770e-01,4.664723032069970632e-01,4.191881473434871386e-01,1.600000000000000033e-01,4.832962138084632708e-01,8.988439306358381176e-01,3.675062972292191810e-01,2.250000000000000000e+01
8.746661703894203100e-04,0.000000000000000000e+00,1.755319148936170248e-01,0.000000000000000000e+00,6.640127388535032038e-01,7.845393404100154955e-01,5.801749271137025543e-01,3.679211834551640581e-01,1.600000000000000033e-01,4.832962138084632708e-01,8.988439306358381176e-01,2.561712846347607431e-01,2.219999999999999929e+01
7.071051707683710967e-04,0.000000000000000000e+00,1.372340425531914931e-01,0.000000000000000000e+00,6.958598726114649802e-01,8.563325500364638021e-01,8.668610301263361961e-01,3.433362753751103003e-01,1.199999999999999956e-01,5.089086859688195519e-01,8.786127167630056745e-01,1.821158690176322703e-01,2.360000000000000142e+01
